transaction_id,is_fraud
tx_8399fd3d_37_4932,0
tx_8399fd3d_41_1516,1
tx_8399fd3d_55_4153,1
tx_8399fd3d_76_5891,1
tx_8399fd3d_77_9878,1
tx_8399fd3d_85_3234,1
tx_8399fd3d_86_8853,1
tx_8399fd3d_96_6178,0
tx_8399fd3d_99_5682,0
tx_8399fd3d_106_5086,1
tx_8399fd3d_108_2644,1
tx_8399fd3d_127_6349,1
tx_8399fd3d_133_4501,1
tx_8399fd3d_142_9708,1
tx_8399fd3d_145_9870,0
tx_8399fd3d_149_8769,0
tx_8399fd3d_157_5305,1
tx_8399fd3d_165_2292,1
tx_8399fd3d_171_9248,1
tx_8399fd3d_172_2257,1
tx_8399fd3d_179_7281,0
tx_8399fd3d_180_7839,1
tx_8399fd3d_181_5177,1
tx_8399fd3d_199_1684,1
tx_8399fd3d_201_9216,0
tx_8399fd3d_203_5890,1
tx_8399fd3d_208_6401,1
tx_8399fd3d_209_4066,1
tx_8399fd3d_210_5919,1
tx_8399fd3d_218_1366,1
tx_8399fd3d_222_3800,1
tx_8399fd3d_231_1110,1
tx_8399fd3d_232_7430,1
tx_8399fd3d_236_4409,1
tx_8399fd3d_255_3301,0
tx_8399fd3d_278_2647,1
tx_8399fd3d_279_1205,1
tx_8399fd3d_287_6572,1
tx_8399fd3d_296_9886,1
tx_8399fd3d_307_1648,0
tx_8399fd3d_311_7369,1
tx_8399fd3d_318_9217,1
tx_8399fd3d_322_7644,0
tx_8399fd3d_334_5603,1
tx_8399fd3d_367_1011,1
tx_8399fd3d_370_7438,1
tx_8399fd3d_376_5891,1
tx_8399fd3d_388_6049,0
tx_1e2311fb_1_5197,1
tx_1e2311fb_2_1185,1
tx_1e2311fb_6_1477,1
tx_1e2311fb_8_8063,1
tx_1e2311fb_11_9943,1
tx_1e2311fb_35_1686,1
tx_1e2311fb_45_3047,1
tx_1e2311fb_47_3186,1
tx_1e2311fb_55_7376,0
tx_1e2311fb_71_5982,1
tx_1e2311fb_84_6145,0
tx_1e2311fb_85_3456,1
tx_1e2311fb_88_8289,1
tx_1e2311fb_91_4750,1
tx_1e2311fb_102_2414,0
tx_1e2311fb_104_8077,1
tx_1e2311fb_107_3929,1
tx_1e2311fb_116_2592,0
tx_1e2311fb_130_4738,1
tx_1e2311fb_142_9395,1
tx_1e2311fb_145_9577,1
tx_1e2311fb_164_3001,1
tx_1e2311fb_175_3984,1
tx_1e2311fb_176_9141,1
tx_1e2311fb_182_3230,1
tx_1e2311fb_188_3091,1
tx_1e2311fb_200_4362,1
tx_1e2311fb_203_4925,0
tx_1e2311fb_217_1079,1
tx_1e2311fb_220_4009,1
tx_1e2311fb_225_7071,1
tx_1e2311fb_235_6727,0
tx_1e2311fb_250_2242,1
tx_1e2311fb_255_4967,1
tx_1e2311fb_268_4128,1
tx_1e2311fb_299_3907,0
tx_1e2311fb_300_9717,1
tx_1e2311fb_304_4941,0
tx_1e2311fb_323_1102,1
tx_1e2311fb_333_4687,1
tx_1e2311fb_342_6829,1
tx_1e2311fb_344_9450,0
tx_1e2311fb_353_3967,1
tx_1e2311fb_356_2008,0
tx_1e2311fb_357_8865,1
tx_1e2311fb_359_4240,1
tx_22b9e47b_13_1845,1
tx_22b9e47b_15_2995,0
tx_22b9e47b_18_8342,1
tx_22b9e47b_22_1776,0
tx_22b9e47b_59_6652,1
tx_22b9e47b_61_2814,1
tx_22b9e47b_71_8725,1
tx_22b9e47b_80_4470,1
tx_22b9e47b_82_4227,1
tx_22b9e47b_83_1092,1
tx_22b9e47b_85_8053,1
tx_22b9e47b_87_3868,0
tx_22b9e47b_103_5045,1
tx_22b9e47b_124_7613,1
tx_22b9e47b_138_1318,0
tx_22b9e47b_140_2348,1
tx_22b9e47b_143_6006,1
tx_22b9e47b_147_1520,1
tx_22b9e47b_148_3964,0
tx_22b9e47b_163_3351,1
tx_22b9e47b_177_7950,1
tx_22b9e47b_190_1891,0
tx_22b9e47b_194_9719,1
tx_22b9e47b_195_6485,0
tx_22b9e47b_219_2086,1
tx_22b9e47b_236_2982,1
tx_22b9e47b_238_4664,0
tx_22b9e47b_250_3653,1
tx_22b9e47b_252_8739,1
tx_c66bf547_6_9275,0
tx_c66bf547_15_6277,1
tx_c66bf547_17_7285,1
tx_c66bf547_18_9819,1
tx_c66bf547_20_9498,1
tx_c66bf547_21_5524,1
tx_c66bf547_26_4348,1
tx_c66bf547_27_5478,1
tx_c66bf547_37_2637,1
tx_c66bf547_42_8134,1
tx_c66bf547_44_5576,0
tx_c66bf547_46_5019,1
tx_c66bf547_53_5666,0
tx_c66bf547_61_7384,1
tx_c66bf547_115_9490,1
tx_c66bf547_118_5530,1
tx_c66bf547_119_8351,1
tx_c66bf547_122_9827,0
tx_c66bf547_131_3054,1
tx_c66bf547_138_2117,1
tx_c66bf547_165_8016,0
tx_c66bf547_173_8027,1
tx_c66bf547_175_3546,1
tx_c66bf547_176_2349,1
tx_c66bf547_185_8016,1
tx_c66bf547_200_3062,0
tx_c66bf547_205_5160,1
tx_c66bf547_207_2181,0
tx_c66bf547_216_9116,1
tx_c66bf547_225_4913,0
tx_c66bf547_248_4922,1
tx_c66bf547_268_1018,1
tx_c66bf547_272_1026,0
tx_c66bf547_302_1769,1
tx_c66bf547_325_7761,0
tx_c66bf547_336_1025,1
tx_c66bf547_342_2992,1
tx_c66bf547_344_2653,1
tx_c66bf547_345_7644,0
tx_c66bf547_360_5093,1
tx_c66bf547_363_3958,1
tx_c66bf547_364_9617,1
tx_c66bf547_371_2243,1
tx_c66bf547_377_5616,1
tx_c66bf547_383_7390,1
tx_c66bf547_388_1319,1
tx_c66bf547_414_8920,1
tx_c66bf547_418_8667,1
tx_c66bf547_421_1557,1
tx_c66bf547_425_6299,1
tx_c66bf547_432_6515,1
tx_c66bf547_445_7718,1
tx_c66bf547_447_3639,1
tx_c66bf547_449_6118,1
tx_c66bf547_452_6398,1
tx_c66bf547_462_9640,1
tx_c66bf547_466_7304,1
tx_c66bf547_486_3862,1
tx_c66bf547_507_9858,1
tx_c66bf547_515_9053,1
tx_c66bf547_520_7926,1
tx_c66bf547_521_2286,0
tx_c66bf547_522_4806,1
tx_c66bf547_525_9090,1
tx_c66bf547_566_3663,1
tx_c66bf547_569_8999,1
tx_3dc33dc2_6_6346,1
tx_3dc33dc2_10_7710,1
tx_3dc33dc2_14_7716,1
tx_3dc33dc2_25_8675,1
tx_3dc33dc2_32_6357,1
tx_3dc33dc2_37_4372,1
tx_3dc33dc2_40_6293,1
tx_3dc33dc2_48_4694,1
tx_3dc33dc2_51_8593,1
tx_3dc33dc2_54_6255,0
tx_3dc33dc2_70_6700,1
tx_3dc33dc2_78_4169,1
tx_3dc33dc2_81_4319,1
tx_3dc33dc2_83_9541,0
tx_3dc33dc2_85_5489,1
tx_3dc33dc2_86_9859,1
tx_3dc33dc2_91_9681,1
tx_3dc33dc2_107_5333,1
tx_3dc33dc2_108_1552,0
tx_3dc33dc2_112_9604,1
tx_3dc33dc2_114_6250,1
tx_3dc33dc2_116_8430,1
tx_3dc33dc2_123_9667,0
tx_3dc33dc2_125_8911,0
tx_3dc33dc2_131_5873,1
tx_3dc33dc2_144_4151,1
tx_3dc33dc2_145_8824,1
tx_3dc33dc2_157_4949,1
tx_3dc33dc2_162_4527,1
tx_3dc33dc2_173_8828,1
tx_3dc33dc2_174_1201,1
tx_3dc33dc2_186_3933,0
tx_3dc33dc2_206_2803,1
tx_3dc33dc2_226_7199,1
tx_3dc33dc2_239_6397,0
tx_3dc33dc2_254_1897,1
tx_c0636a0f_0_7070,1
tx_c0636a0f_7_5003,1
tx_c0636a0f_10_1017,1
tx_c0636a0f_16_9078,1
tx_c0636a0f_19_2322,1
tx_c0636a0f_22_3079,1
tx_c0636a0f_25_7844,1
tx_c0636a0f_27_6861,0
tx_c0636a0f_28_4055,1
tx_c0636a0f_36_4559,1
tx_c0636a0f_39_4663,1
tx_c0636a0f_56_9267,1
tx_c0636a0f_61_1179,1
tx_c0636a0f_75_8332,1
tx_c0636a0f_86_7230,1
tx_c0636a0f_92_7041,1
tx_c0636a0f_101_1752,0
tx_c0636a0f_102_4930,1
tx_c0636a0f_106_7233,1
tx_c0636a0f_114_3487,1
tx_c0636a0f_115_8692,1
tx_c0636a0f_119_9511,0
tx_c0636a0f_145_9075,1
tx_c0636a0f_147_3148,1
tx_c0636a0f_154_5364,1
tx_c0636a0f_166_6095,1
tx_c0636a0f_169_6741,1
tx_c0636a0f_173_6546,0
tx_c0636a0f_182_6677,1
tx_c0636a0f_187_9565,1
tx_c0636a0f_199_8063,1
tx_c0636a0f_201_7568,1
tx_c0636a0f_209_6310,1
tx_c0636a0f_230_7459,1
tx_c0636a0f_243_2477,1
tx_6b6c5a52_10_3567,1
tx_6b6c5a52_12_9828,1
tx_6b6c5a52_14_7165,1
tx_6b6c5a52_24_6855,0
tx_6b6c5a52_36_3531,0
tx_6b6c5a52_52_7519,1
tx_6b6c5a52_58_5117,1
tx_6b6c5a52_61_1677,1
tx_6b6c5a52_65_5845,1
tx_6b6c5a52_70_7831,1
tx_6b6c5a52_71_6926,1
tx_6b6c5a52_81_5276,1
tx_6b6c5a52_83_3267,1
tx_6b6c5a52_87_8768,1
tx_6b6c5a52_102_6400,1
tx_6b6c5a52_119_6765,1
tx_6b6c5a52_125_8127,1
tx_6b6c5a52_151_9077,0
tx_6b6c5a52_157_3293,0
tx_6b6c5a52_163_4358,0
tx_6b6c5a52_166_6829,1
tx_6b6c5a52_171_1845,0
tx_6b6c5a52_178_2881,1
tx_6b6c5a52_191_8573,1
tx_6b6c5a52_198_5940,0
tx_6b6c5a52_204_2668,0
tx_82633b03_9_6823,0
tx_82633b03_11_4096,1
tx_82633b03_19_1180,0
tx_82633b03_29_8199,1
tx_82633b03_44_5449,0
tx_82633b03_52_2849,1
tx_82633b03_64_6589,0
tx_82633b03_74_4317,1
tx_82633b03_77_1627,1
tx_82633b03_111_5157,1
tx_82633b03_122_7728,1
tx_82633b03_131_2426,1
tx_82633b03_135_3145,1
tx_82633b03_158_8787,1
tx_82633b03_167_1447,0
tx_82633b03_168_7543,0
tx_82633b03_170_6603,0
tx_82633b03_179_6716,1
tx_82633b03_182_5012,1
tx_82633b03_187_1483,1
tx_82633b03_189_5988,1
tx_82633b03_191_4196,1
tx_82633b03_200_9754,0
tx_82633b03_236_6101,1
tx_82633b03_261_6628,1
tx_82633b03_275_6676,1
tx_82633b03_277_2277,1
tx_82633b03_291_2948,1
tx_82633b03_303_1595,1
tx_82633b03_306_3014,1
tx_82633b03_309_6327,1
tx_1c369cf5_3_8282,1
tx_1c369cf5_4_1993,1
tx_1c369cf5_6_4101,1
tx_1c369cf5_12_1934,0
tx_1c369cf5_25_4834,1
tx_1c369cf5_37_9142,1
tx_1c369cf5_40_2444,1
tx_1c369cf5_42_5110,1
tx_1c369cf5_44_1884,1
tx_1c369cf5_50_7493,0
tx_1c369cf5_55_3554,0
tx_1c369cf5_77_6437,1
tx_1c369cf5_78_4857,1
tx_1c369cf5_89_1774,1
tx_1c369cf5_93_2131,1
tx_1c369cf5_111_6703,0
tx_1c369cf5_119_3086,0
tx_1c369cf5_120_2206,1
tx_1c369cf5_124_9151,1
tx_1c369cf5_132_7127,1
tx_1c369cf5_136_6839,0
tx_1c369cf5_137_8596,1
tx_1c369cf5_152_2486,0
tx_1c369cf5_154_6580,1
tx_1c369cf5_155_5295,1
tx_1c369cf5_165_7538,1
tx_1c369cf5_201_2160,1
tx_1c369cf5_202_7028,1
tx_1c369cf5_208_4798,1
tx_1c369cf5_221_6177,1
tx_1c369cf5_236_2628,1
tx_1c369cf5_252_3461,1
tx_1c369cf5_264_1577,1
tx_1c369cf5_272_6393,1
tx_1c369cf5_276_5059,1
tx_1c369cf5_291_5647,1
tx_1c369cf5_304_6022,1
tx_1c369cf5_306_7024,1
tx_1c369cf5_326_3668,1
tx_1c369cf5_339_3659,1
tx_1c369cf5_340_4795,1
tx_1c369cf5_342_2686,1
tx_1c369cf5_351_7106,1
tx_1c369cf5_370_5141,1
tx_1c369cf5_371_9391,1
tx_1c369cf5_386_6128,0
tx_1c369cf5_391_3318,0
tx_1c369cf5_404_7534,1
tx_1c369cf5_406_3077,1
tx_1c369cf5_408_4907,1
tx_1c369cf5_419_2553,1
tx_1c369cf5_429_5881,1
tx_1c369cf5_431_9081,1
tx_1c369cf5_464_3296,1
tx_1c369cf5_465_7078,0
tx_1c369cf5_468_1584,1
tx_1c369cf5_470_1340,1
tx_1c369cf5_477_2794,0
tx_1c369cf5_479_7695,0
tx_1c369cf5_487_8016,1
tx_1c369cf5_489_1055,1
tx_1c369cf5_494_2559,1
tx_1c369cf5_527_8280,1
tx_1c369cf5_529_9919,0
tx_1c369cf5_539_6036,0
tx_1c369cf5_542_9739,1
tx_1c369cf5_551_9256,0
tx_1c369cf5_562_6577,1
tx_1c369cf5_566_3960,1
tx_1c369cf5_571_2175,1
tx_1c369cf5_573_5026,1
tx_1c369cf5_588_4621,0
tx_1c369cf5_589_6858,1
tx_eca074ec_0_1417,1
tx_eca074ec_1_9638,1
tx_eca074ec_11_9433,0
tx_eca074ec_31_6407,1
tx_eca074ec_54_6541,1
tx_eca074ec_55_7938,1
tx_eca074ec_56_3206,1
tx_eca074ec_57_1745,1
tx_eca074ec_87_1803,1
tx_eca074ec_104_6589,1
tx_eca074ec_108_1468,1
tx_eca074ec_115_6535,0
tx_eca074ec_116_7334,1
tx_eca074ec_118_6495,0
tx_eca074ec_131_3320,1
tx_eca074ec_139_8659,1
tx_eca074ec_162_9586,0
tx_eca074ec_164_9430,1
tx_eca074ec_175_8137,1
tx_eca074ec_187_6016,0
tx_eca074ec_193_9662,1
tx_eca074ec_197_2122,1
tx_eca074ec_198_4343,1
tx_eca074ec_199_2300,1
tx_eca074ec_201_9898,0
tx_eca074ec_204_8033,1
tx_eca074ec_219_1216,1
tx_eca074ec_229_6312,1
tx_eca074ec_231_4833,0
tx_eca074ec_235_8058,1
tx_eca074ec_244_4632,1
tx_eca074ec_249_9794,1
tx_eca074ec_256_1092,1
tx_eca074ec_258_2164,1
tx_eca074ec_266_4282,1
tx_eca074ec_293_4930,1
tx_eca074ec_309_8455,1
tx_f4c37081_0_9488,1
tx_f4c37081_4_8617,1
tx_f4c37081_7_4090,1
tx_f4c37081_10_9871,1
tx_f4c37081_19_4034,1
tx_f4c37081_23_4104,1
tx_f4c37081_34_5104,1
tx_f4c37081_40_1593,1
tx_f4c37081_57_9282,0
tx_f4c37081_70_1875,0
tx_f4c37081_77_4152,1
tx_f4c37081_84_7485,1
tx_f4c37081_93_2278,1
tx_f4c37081_98_5570,1
tx_f4c37081_117_6044,1
tx_f4c37081_139_4956,1
tx_f4c37081_141_6925,1
tx_f4c37081_143_7865,1
tx_f4c37081_146_4876,1
tx_f4c37081_153_7805,1
tx_f4c37081_154_3988,0
tx_f4c37081_162_3401,1
tx_f4c37081_179_4410,1
tx_f4c37081_186_3485,1
tx_f4c37081_199_2243,1
tx_f4c37081_211_1556,1
tx_f4c37081_223_7971,1
tx_f4c37081_245_4611,1
tx_f4c37081_246_6642,1
tx_f4c37081_247_4931,0
tx_f4c37081_248_6170,1
tx_f4c37081_251_1701,1
tx_f4c37081_270_5597,1
tx_f4c37081_273_2490,1
tx_f4c37081_281_1519,1
tx_f4c37081_286_7736,1
tx_f4c37081_288_8326,1
tx_f4c37081_310_9862,0
tx_f4c37081_314_2484,1
tx_f4c37081_320_6841,0
tx_f4c37081_321_1671,0
tx_f4c37081_331_9251,1
tx_f4c37081_336_3600,1
tx_f4c37081_341_4446,0
tx_f4c37081_342_3107,1
tx_f4c37081_346_1172,1
tx_f4c37081_359_7630,1
tx_f4c37081_360_6576,1
tx_f4c37081_368_3584,1
tx_f4c37081_380_8730,1
tx_f4c37081_383_4429,0
tx_f4c37081_388_4225,1
tx_f4c37081_395_5348,1
tx_1cd8c03f_16_7330,1
tx_1cd8c03f_28_2008,1
tx_1cd8c03f_29_9465,0
tx_1cd8c03f_35_4103,0
tx_1cd8c03f_40_8047,1
tx_1cd8c03f_58_6175,1
tx_1cd8c03f_64_2220,1
tx_1cd8c03f_65_4288,1
tx_1cd8c03f_69_7965,1
tx_1cd8c03f_82_6733,1
tx_1cd8c03f_95_9415,1
tx_1cd8c03f_98_5696,1
tx_1cd8c03f_108_7942,1
tx_1cd8c03f_119_9110,1
tx_1cd8c03f_123_9239,1
tx_1cd8c03f_142_7408,1
tx_1cd8c03f_150_9206,1
tx_1cd8c03f_152_1092,1
tx_1cd8c03f_157_4732,1
tx_1cd8c03f_185_7660,0
tx_1cd8c03f_190_5236,1
tx_1cd8c03f_197_1038,1
tx_1cd8c03f_233_8777,0
tx_1cd8c03f_254_3565,1
tx_1cd8c03f_261_5378,1
tx_1cd8c03f_273_7534,1
tx_1cd8c03f_276_5368,1
tx_1cd8c03f_283_2025,0
tx_1cd8c03f_297_3002,1
tx_1cd8c03f_318_4533,1
tx_1cd8c03f_331_1000,1
tx_1cd8c03f_343_9546,1
tx_1cd8c03f_353_6974,0
tx_1cd8c03f_371_9448,0
tx_1cd8c03f_372_8427,0
tx_1cd8c03f_392_4103,0
tx_1cd8c03f_398_5605,1
tx_1cd8c03f_404_1414,1
tx_1cd8c03f_407_4622,1
tx_1cd8c03f_408_2226,1
tx_1cd8c03f_431_2226,1
tx_1cd8c03f_443_9893,1
tx_1cd8c03f_451_4566,1
tx_1cd8c03f_455_4569,1
tx_1cd8c03f_456_3590,1
tx_1cd8c03f_472_9700,1
tx_1cd8c03f_483_3874,1
tx_1cd8c03f_488_2809,1
tx_1cd8c03f_490_4449,0
tx_1cd8c03f_515_6986,1
tx_1cd8c03f_517_9406,1
tx_1cd8c03f_522_7030,0
tx_f409fd44_9_8409,1
tx_f409fd44_10_8227,1
tx_f409fd44_13_7969,1
tx_f409fd44_14_4593,1
tx_f409fd44_18_3125,0
tx_f409fd44_23_2296,1
tx_f409fd44_33_5167,1
tx_f409fd44_35_2412,1
tx_f409fd44_49_7274,1
tx_f409fd44_68_4852,1
tx_f409fd44_74_5406,0
tx_f409fd44_76_6652,1
tx_f409fd44_81_1382,0
tx_f409fd44_82_7504,1
tx_f409fd44_99_7099,1
tx_f409fd44_105_6155,1
tx_f409fd44_134_1246,1
tx_f409fd44_166_5025,1
tx_f409fd44_167_1565,1
tx_f409fd44_177_5849,0
tx_f409fd44_184_1713,1
tx_f409fd44_218_3234,1
tx_f409fd44_219_6649,0
tx_f409fd44_220_9159,0
tx_f409fd44_221_5773,1
tx_f409fd44_222_7258,0
tx_f409fd44_247_4867,1
tx_f409fd44_250_2581,1
tx_f409fd44_252_2545,1
tx_f409fd44_256_7827,1
tx_f409fd44_259_9206,0
tx_f409fd44_263_3382,1
tx_f409fd44_266_9883,0
tx_f409fd44_268_8837,1
tx_f409fd44_283_9381,1
tx_f409fd44_292_7502,1
tx_f409fd44_295_8379,1
tx_f409fd44_307_8746,1
tx_f409fd44_312_8061,0
tx_f409fd44_317_7709,1
tx_f409fd44_318_2691,0
tx_33c47084_7_7371,1
tx_33c47084_31_8520,1
tx_33c47084_44_7184,1
tx_33c47084_49_5271,1
tx_33c47084_55_8508,0
tx_33c47084_70_9580,1
tx_33c47084_71_9596,1
tx_33c47084_73_9662,1
tx_33c47084_76_1467,1
tx_33c47084_96_8768,0
tx_33c47084_102_4908,0
tx_33c47084_112_4843,1
tx_33c47084_122_7003,1
tx_33c47084_124_3965,0
tx_33c47084_127_9806,1
tx_33c47084_131_1139,1
tx_33c47084_137_7316,1
tx_33c47084_145_6641,1
tx_33c47084_151_5019,1
tx_33c47084_163_9119,1
tx_33c47084_164_8346,0
tx_33c47084_165_8814,1
tx_33c47084_169_8558,1
tx_33c47084_170_5755,1
tx_33c47084_174_7809,1
tx_33c47084_193_1165,1
tx_33c47084_211_9273,1
tx_33c47084_216_8805,1
tx_33c47084_218_8672,1
tx_33c47084_226_6993,1
tx_33c47084_232_7398,1
tx_33c47084_238_6294,0
tx_33c47084_242_8636,1
tx_00d62295_10_8617,1
tx_00d62295_13_2879,1
tx_00d62295_14_7769,1
tx_00d62295_19_7284,1
tx_00d62295_29_7926,1
tx_00d62295_33_7645,1
tx_00d62295_43_5893,0
tx_00d62295_47_2055,1
tx_00d62295_50_3008,1
tx_00d62295_63_6317,1
tx_00d62295_64_5543,1
tx_00d62295_72_6851,1
tx_00d62295_76_3274,1
tx_00d62295_90_3877,1
tx_00d62295_91_3005,1
tx_00d62295_121_7163,1
tx_00d62295_124_4931,0
tx_00d62295_125_1343,1
tx_00d62295_126_2460,0
tx_00d62295_127_5208,1
tx_00d62295_128_3851,1
tx_00d62295_134_8300,1
tx_00d62295_151_1948,1
tx_00d62295_171_5027,1
tx_00d62295_173_7085,1
tx_00d62295_182_3725,1
tx_00d62295_201_7154,0
tx_00d62295_209_6844,1
tx_00d62295_210_1840,1
tx_00d62295_211_4272,1
tx_00d62295_215_4556,1
tx_00d62295_224_7328,1
tx_00d62295_249_7181,1
tx_00d62295_250_1335,1
tx_00d62295_251_7350,0
tx_00d62295_258_1509,1
tx_00d62295_260_8339,1
tx_00d62295_263_4663,1
tx_00d62295_270_2393,1
tx_00d62295_289_6289,1
tx_00d62295_310_5448,1
tx_00d62295_311_1444,1
tx_00d62295_316_7333,1
tx_00d62295_318_2794,1
tx_00d62295_319_1367,1
tx_00d62295_322_9617,1
tx_00d62295_344_7671,1
tx_00d62295_345_3769,1
tx_00d62295_347_9367,1
tx_00d62295_366_2821,1
tx_00d62295_368_1532,1
tx_00d62295_381_3061,1
tx_00d62295_386_6382,1
tx_00d62295_401_2978,0
tx_00d62295_404_6151,1
tx_00d62295_405_5741,1
tx_00d62295_415_4076,0
tx_00d62295_416_8600,1
tx_00d62295_419_4454,1
tx_00d62295_423_2209,1
tx_00d62295_425_3844,0
tx_00d62295_431_9615,1
tx_00d62295_438_6884,0
tx_00d62295_439_7571,1
tx_00d62295_442_1327,1
tx_00d62295_445_6460,1
tx_00d62295_454_6236,0
tx_00d62295_493_1235,0
tx_5df2260a_4_4792,1
tx_5df2260a_5_4170,1
tx_5df2260a_12_1836,1
tx_5df2260a_18_6885,1
tx_5df2260a_31_9633,1
tx_5df2260a_38_7241,1
tx_5df2260a_49_2547,1
tx_5df2260a_51_1289,1
tx_5df2260a_57_8592,1
tx_5df2260a_79_3650,1
tx_5df2260a_99_1219,1
tx_5df2260a_100_7118,1
tx_5df2260a_131_5877,1
tx_5df2260a_141_2585,1
tx_5df2260a_143_8229,1
tx_5df2260a_147_8162,1
tx_5df2260a_160_3735,1
tx_5df2260a_166_9314,1
tx_5df2260a_206_5309,0
tx_5df2260a_210_1753,1
tx_5df2260a_211_3503,1
tx_5df2260a_231_3508,1
tx_5df2260a_253_4244,1
tx_5df2260a_257_4703,0
tx_5df2260a_275_6522,0
tx_5df2260a_277_2357,1
tx_5df2260a_288_2961,1
tx_5df2260a_290_1427,0
tx_5df2260a_298_3594,0
tx_5df2260a_302_1910,1
tx_5df2260a_303_1572,1
tx_5df2260a_315_6267,1
tx_5df2260a_317_8939,1
tx_5df2260a_339_1422,1
tx_5df2260a_353_6917,1
tx_5df2260a_356_2474,1
tx_5df2260a_364_1720,1
tx_5df2260a_367_7018,1
tx_5df2260a_368_2288,1
tx_5df2260a_375_5652,0
tx_5df2260a_382_8328,1
tx_5df2260a_394_5258,0
tx_d195ebf2_2_5771,1
tx_d195ebf2_5_7858,1
tx_d195ebf2_6_3063,1
tx_d195ebf2_10_7392,0
tx_d195ebf2_19_5285,1
tx_d195ebf2_30_1528,1
tx_d195ebf2_33_3783,1
tx_d195ebf2_40_1570,1
tx_d195ebf2_50_6188,1
tx_d195ebf2_63_4458,0
tx_d195ebf2_66_9416,1
tx_d195ebf2_71_3486,1
tx_d195ebf2_79_6353,1
tx_d195ebf2_82_3432,1
tx_d195ebf2_86_9487,1
tx_d195ebf2_88_2117,0
tx_d195ebf2_91_5238,1
tx_d195ebf2_93_3968,0
tx_d195ebf2_95_8891,0
tx_d195ebf2_97_3244,0
tx_d195ebf2_117_2723,1
tx_d195ebf2_118_1852,1
tx_d195ebf2_121_1343,1
tx_d195ebf2_122_4608,1
tx_d195ebf2_129_5100,1
tx_d195ebf2_131_4016,0
tx_d195ebf2_133_6487,1
tx_d195ebf2_142_2737,0
tx_d195ebf2_150_7534,1
tx_d195ebf2_156_6201,0
tx_d195ebf2_163_1173,1
tx_d195ebf2_164_2876,0
tx_d195ebf2_185_1020,1
tx_d195ebf2_186_4070,1
tx_d195ebf2_199_5036,1
tx_d195ebf2_201_2026,1
tx_d195ebf2_204_3309,0
tx_d195ebf2_209_7873,1
tx_d195ebf2_216_6875,1
tx_d195ebf2_217_9047,1
tx_d195ebf2_219_6758,0
tx_d195ebf2_221_2771,1
tx_d195ebf2_225_6814,0
tx_d195ebf2_234_9908,1
tx_d195ebf2_241_1422,1
tx_d195ebf2_254_7519,1
tx_d195ebf2_256_1680,1
tx_d195ebf2_263_4485,1
tx_d195ebf2_284_5736,1
tx_d195ebf2_300_9886,1
tx_d195ebf2_314_1922,1
tx_d195ebf2_317_4943,1
tx_8a232991_0_7277,1
tx_8a232991_3_3326,1
tx_8a232991_4_2879,0
tx_8a232991_34_4958,1
tx_8a232991_35_7471,1
tx_8a232991_46_2518,1
tx_8a232991_58_9024,1
tx_8a232991_70_1936,1
tx_8a232991_74_4993,1
tx_8a232991_76_9143,0
tx_8a232991_80_8869,1
tx_8a232991_113_8214,1
tx_8a232991_114_5075,1
tx_8a232991_118_6550,1
tx_8a232991_120_2558,1
tx_8a232991_121_1194,1
tx_8a232991_124_2732,1
tx_8a232991_129_5233,0
tx_8a232991_134_2659,1
tx_8a232991_141_8776,0
tx_8a232991_152_7702,1
tx_8a232991_154_3864,1
tx_8a232991_171_9993,1
tx_8a232991_180_3999,1
tx_8a232991_188_3603,1
tx_8a232991_195_3342,0
tx_8a232991_211_7940,1
tx_8a232991_226_3293,0
tx_8a232991_228_8622,1
tx_8a232991_230_9995,1
tx_53ba4ed8_10_9643,1
tx_53ba4ed8_20_8770,1
tx_53ba4ed8_30_6047,0
tx_53ba4ed8_39_4199,1
tx_53ba4ed8_44_7366,1
tx_53ba4ed8_56_7671,1
tx_53ba4ed8_58_7437,1
tx_53ba4ed8_60_6181,1
tx_53ba4ed8_62_6387,1
tx_53ba4ed8_80_9246,1
tx_53ba4ed8_85_1909,1
tx_53ba4ed8_98_6935,1
tx_53ba4ed8_101_2403,1
tx_53ba4ed8_103_6513,0
tx_53ba4ed8_108_7270,1
tx_53ba4ed8_111_1302,1
tx_53ba4ed8_119_4209,1
tx_53ba4ed8_139_1364,0
tx_53ba4ed8_167_1038,1
tx_53ba4ed8_168_7342,1
tx_53ba4ed8_177_4085,0
tx_53ba4ed8_192_8540,1
tx_53ba4ed8_195_1674,1
tx_53ba4ed8_202_7629,1
tx_53ba4ed8_204_9829,1
tx_53ba4ed8_221_9458,1
tx_53ba4ed8_260_9452,1
tx_53ba4ed8_271_3240,0
tx_53ba4ed8_283_1417,1
tx_53ba4ed8_305_9880,1
tx_53ba4ed8_312_6617,1
tx_53ba4ed8_314_5045,1
tx_53ba4ed8_315_9469,1
tx_53ba4ed8_316_9084,1
tx_53ba4ed8_318_8969,1
tx_53ba4ed8_327_8197,1
tx_53ba4ed8_332_4059,1
tx_53ba4ed8_341_3124,0
tx_53ba4ed8_347_9800,1
tx_53ba4ed8_352_9490,0
tx_53ba4ed8_360_6081,1
tx_53ba4ed8_361_7396,1
tx_53ba4ed8_364_4327,1
tx_53ba4ed8_369_7802,1
tx_53ba4ed8_372_6385,1
tx_53ba4ed8_385_3328,1
tx_53ba4ed8_406_4067,1
tx_53ba4ed8_412_1944,0
